population,run,group,year,contact_type,condition,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Total,,Member,10049096.3,3167,912,,,,3173.0648248,,0.7383640745,4297.4258014,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,ER,,Employee,337903.21,3167,912,230,136,,370.5079057,,0.7383640745,501.79568384,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Inpatient,,Employee,1271408.86,3167,912,31,23,,1394.0886623,,0.7383640745,1888.0775898,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Maternity,,Employee,18574.09,3167,912,20,7,,20.366326754,,0.7383640745,27.583041289,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Medical,,Employee,3339224.19,3167,912,4268,603,,3661.4300329,,0.7383640745,4958.8409826,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Office Visit,,Employee,39920.99,3167,912,200,170,,43.773015351,,0.7383640745,59.283782703,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Outpatient,,Employee,1068201.36,3167,912,1127,300,,1171.2734211,,0.7383640745,1586.3087892,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Pharmacy,,Employee,903284.88,3167,912,4142,513,,990.44394737,,0.7383640745,1341.4032203,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Professional,,Employee,999613.97,3167,912,3818,599,,1096.0679496,,0.7383640745,1484.4546036,
Outreach,run1,Non-Outreach,2018,Total,Total,Total,Total,,Employee,4242509.07,3167,912,,,,4651.8739803,,0.7383640745,6300.2442029,
Outreach,run1,Engaged,2017,Biometrics,Total,Total,ER,,Member,738274.48,1751,1413,394,248,,421.63019989,2976.9132258,2.0654020843,204.13952474,1441.3238219
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Inpatient,,Member,2062589.29,1751,1413,109,72,,1177.9493375,28647.073472,2.0654020843,570.32446441,13869.974128
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Maternity,,Member,67446,1751,1413,63,12,,38.518560822,5620.5,2.0654020843,18.649424785,2721.2618999
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Medical,,Member,8866908.25,1751,1413,14179,1485,,5063.9110508,5970.9819865,2.0654020843,2451.7797718,2890.9537915
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Office Visit,,Member,157570.74,1751,1413,841,649,,89.989000571,242.79004622,2.0654020843,43.569724876,117.55098345
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Outpatient,,Member,3501233.21,1751,1413,3437,815,,1999.5620845,4295.9916687,2.0654020843,968.12242988,2079.9783739
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Pharmacy,,Member,2322669.3,1751,1413,14134,1312,,1326.4816105,1770.3272104,2.0654020843,642.23892316,857.1344165
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Professional,,Member,3303085.75,1751,1413,12680,1482,,1886.3996288,2228.8028003,2.0654020843,913.33287747,1079.1132716
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Total,,Member,11189577.55,1751,1413,,,,6390.3926613,,2.0654020843,3094.0186949,
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,ER,,Member,524129.21,871,631,270,157,,601.7556946,3338.4026115,2.0654020843,291.35038605,1616.3451353
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Inpatient,,Member,2882106.92,871,631,141,72,,3308.9631688,40029.262778,2.0654020843,1602.091522,19380.857162
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Maternity,,Member,35297.25,871,631,33,7,,40.524971297,5042.4642857,2.0654020843,19.620862981,2441.395951
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Medical,,Member,8623779.7,871,631,10635,792,,9901.0099885,10888.610732,2.0654020843,4793.7445516,5271.9084653
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Office Visit,,Member,85521.63,871,631,455,343,,98.187864524,249.33419825,2.0654020843,47.539346101,120.71944739
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Outpatient,,Member,3169534.06,871,631,3429,476,,3638.9598852,6658.685,2.0654020843,1761.8651171,3223.9170526
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Pharmacy,,Member,2294554.63,871,631,10066,732,,2634.3910792,3134.6374727,2.0654020843,1275.4858239,1517.6887331
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Professional,,Member,2572138.72,871,631,8759,789,,2953.0869346,3259.9983777,2.0654020843,1429.7879125,1578.3843749
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Total,,Member,10918334.33,871,631,,,,12535.401068,,2.0654020843,6069.2303756,
Outreach,run1,Engaged,2017,MEP Login,Total,Total,ER,,Member,369980.45,1089,841,209,134,,339.7432966,2761.0481343,2.0654020843,164.49256984,1336.8090191
Outreach,run1,Engaged,2017,MEP Login,Total,Total,Inpatient,,Member,1404167.91,1089,841,78,50,,1289.4103857,28083.3582,2.0654020843,624.29025103,13597.041667
Outreach,run1,Engaged,2017,MEP Login,Total,Total,Maternity,,Member,39895.02,1089,841,31,7,,36.634545455,5699.2885714,2.0654020843,17.737246289,2759.4087441
Outreach,run1,Engaged,2017,MEP Login,Total,Total,Medical,,Member,5605848.71,1089,841,10156,954,,5147.7031313,5876.1516876,2.0654020843,2492.349151,2845.0400686
Outreach,run1,Engaged,2017,MEP Login,Total,Total,Office Visit,,Member,114148.82,1089,841,612,467,,104.81985308,244.43002141,2.0654020843,50.750337609,118.34500569
Outreach,run1,Engaged,2017,MEP Login,Total,Total,Outpatient,,Member,1966325.57,1089,841,2740,513,,1805.6249495,3832.9933138,2.0654020843,874.22442498,1855.8097443
Outreach,run1,Engaged,2017,MEP Login,Total,Total,Pharmacy,,Member,1631181.62,1089,841,9374,844,,1497.8710927,1932.6796445,2.0654020843,725.22009353,935.74014438
Outreach,run1,Engaged,2017,MEP Login,Total,Total,Professional,,Member,2235355.23,1089,841,8697,952,,2052.6677961,2348.0622164,2.0654020843,993.83447502,1136.8547724
Outreach,run1,Engaged,2017,MEP Login,Total,Total,Total,,Member,7237030.33,1089,841,,,,6645.5742241,,2.0654020843,3217.5692446,
Outreach,run1,Engaged,2017,Tier,Total,Total,ER,High,Member,625291.92,1284,968,331,200,,486.98747664,3126.4596,2.0654020843,235.7833762,1513.7292752
Outreach,run1,Engaged,2017,Tier,Total,Total,Inpatient,High,Member,3137034.16,1284,968,156,84,,2443.1730218,37345.644762,2.0654020843,1182.9043073,18081.537269
Outreach,run1,Engaged,2017,Tier,Total,Total,Maternity,High,Member,54527.5,1284,968,52,10,,42.466900312,5452.75,2.0654020843,20.561081367,2640.0428476
Outreach,run1,Engaged,2017,Tier,Total,Total,Medical,High,Member,9968486.64,1284,968,13684,1145,,7763.6188785,8706.101869,2.0654020843,3758.8898247,4215.2092008
Outreach,run1,Engaged,2017,Tier,Total,Total,Office Visit,High,Member,125021.29,1284,968,670,509,,97.368605919,245.62139489,2.0654020843,47.142687935,118.92182968
Outreach,run1,Engaged,2017,Tier,Total,Total,Outpatient,High,Member,3626793.31,1284,968,4036,667,,2824.6053816,5437.4712294,2.0654020843,1367.5813553,2632.6453676
Outreach,run1,Engaged,2017,Tier,Total,Total,Pharmacy,High,Member,2629187.76,1284,968,12846,1022,,2047.6540187,2572.5907632,2.0654020843,991.40696829,1245.5641363
Outreach,run1,Engaged,2017,Tier,Total,Total,Professional,High,Member,3204659.17,1284,968,11584,1142,,2495.8404751,2806.1814098,2.0654020843,1208.4041621,1358.6610719
Outreach,run1,Engaged,2017,Tier,Total,Total,Total,High,Member,12597674.4,1284,968,,,,9811.2728972,,2.0654020843,4750.296793,
Outreach,run1,Engaged,2017,Tier,Total,Total,ER,Low,Member,290209.63,730,612,165,104,,397.54743836,2790.4772115,2.0654020843,192.47944087,1351.0576138
Outreach,run1,Engaged,2017,Tier,Total,Total,Inpatient,Low,Member,278222.53,730,612,22,19,,381.12675342,14643.291053,2.0654020843,184.52908338,7089.8016246
Outreach,run1,Engaged,2017,Tier,Total,Total,Maternity,Low,Member,15262.68,730,612,22,5,,20.907780822,3052.536,2.0654020843,10.122862265,1477.9378907
Outreach,run1,Engaged,2017,Tier,Total,Total,Medical,Low,Member,2638373.88,730,612,4442,577,,3614.2107945,4572.5717158,2.0654020843,1749.8824185,2213.8893683
Outreach,run1,Engaged,2017,Tier,Total,Total,Office Visit,Low,Member,48674.41,730,612,265,216,,66.677273973,225.34449074,2.0654020843,32.28295085,109.10441722
Outreach,run1,Engaged,2017,Tier,Total,Total,Outpatient,Low,Member,1328313.91,730,612,967,301,,1819.6080959,4413.0030233,2.0654020843,880.9946062,2136.631437
Outreach,run1,Engaged,2017,Tier,Total,Total,Pharmacy,Low,Member,627003.55,730,612,4993,509,,858.9089726,1231.8340864,2.0654020843,415.8555756,596.41369388
Outreach,run1,Engaged,2017,Tier,Total,Total,Professional,Low,Member,1031837.44,730,612,4130,575,,1413.4759452,1794.4998957,2.0654020843,684.35872896,868.83803851
Outreach,run1,Engaged,2017,Tier,Total,Total,Total,Low,Member,3265377.43,730,612,,,,4473.1197671,,2.0654020843,2165.7379941,
Outreach,run1,Engaged,2017,Total,Total,Total,ER,,Member,915501.55,2014,1580,496,304,,454.56879345,3011.5182566,2.0654020843,220.08731225,1458.0784437
Outreach,run1,Engaged,2017,Total,Total,Total,Inpatient,,Member,3415256.69,2014,1580,178,103,,1695.7580387,33157.831942,2.0654020843,821.03046745,16053.935548
Outreach,run1,Engaged,2017,Total,Total,Total,Maternity,,Member,69790.18,2014,1580,74,15,,34.652522344,4652.6786667,2.0654020843,16.777615655,2252.6745286
Outreach,run1,Engaged,2017,Total,Total,Total,Medical,,Member,12606860.52,2014,1580,18126,1722,,6259.6129692,7321.0572125,2.0654020843,3030.699454,3544.61597
Outreach,run1,Engaged,2017,Total,Total,Total,Office Visit,,Member,173695.7,2014,1580,935,725,,86.244141013,239.58027586,2.0654020843,41.756586608,115.99691783
Outreach,run1,Engaged,2017,Total,Total,Total,Outpatient,,Member,4955107.22,2014,1580,5003,968,,2460.331291,5118.9124174,2.0654020843,1191.2117789,2478.4096309
Outreach,run1,Engaged,2017,Total,Total,Total,Pharmacy,,Member,3256191.31,2014,1580,17839,1531,,1616.7782075,2126.8395232,2.0654020843,782.79102159,1029.7459944
Outreach,run1,Engaged,2017,Total,Total,Total,Professional,,Member,4236496.61,2014,1580,15714,1717,,2103.5236395,2467.3829994,2.0654020843,1018.4572077,1194.625985
Outreach,run1,Engaged,2017,Total,Total,Total,Total,,Member,15863051.83,2014,1580,,,,7876.3911768,,2.0654020843,3813.4904756,
Outreach,run1,Engaged,2017,Wellness Challenges,Total,Total,Medical,,Member,,,,0,0,,,,2.0654020843,,
Outreach,run1,Engaged,2017,Wellness Challenges,Total,Total,Pharmacy,,Member,,,,0,0,,,,2.0654020843,,
Outreach,run1,Engaged,2017,Wellness Challenges,Total,Total,Total,,Member,,,,,,,,,2.0654020843,,
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,ER,,Member,178467.56,450,320,97,63,,396.59457778,2832.8184127,2.0654020843,192.01809701,1371.5578358
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,Inpatient,,Member,726941.3,450,320,41,27,,1615.4251111,26923.751852,2.0654020843,782.13589664,13035.598277
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,Maternity,,Member,37266.35,450,320,24,5,,82.814111111,7453.27,2.0654020843,40.095878542,3608.6290687
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,Medical,,Member,2762828.82,450,320,4808,389,,6139.6196,7102.3877121,2.0654020843,2972.6025972,3438.7433644
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,Office Visit,,Member,45203.71,450,320,257,193,,100.45268889,234.21611399,2.0654020843,48.635899834,113.39976645
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,Outpatient,,Member,991879.77,450,320,1726,214,,2204.1772667,4634.9521963,2.0654020843,1067.1903952,2244.0919526
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,Pharmacy,,Member,621410.89,450,320,3565,342,,1380.9130889,1816.9909064,2.0654020843,668.59286112,879.72744884
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,Professional,,Member,1044007.75,450,320,3727,388,,2320.0172222,2690.7416237,2.0654020843,1123.2763053,1302.7689108
Outreach,run1,Engaged,2017,Wellness Commitments,Total,Total,Total,,Member,3384239.71,450,320,,,,7520.5326889,,2.0654020843,3641.1954583,
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,ER,,Member,5174.26,13,10,2,2,,398.02,2587.13,2.0654020843,192.70823973,1252.6035583
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Medical,,Member,54798.27,13,10,144,11,,4215.2515385,4981.6609091,2.0654020843,2040.8866489,2411.9569487
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Office Visit,,Member,1601.17,13,10,11,6,,123.16692308,266.86166667,2.0654020843,59.633387617,129.20567317
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Outpatient,,Member,25796.73,13,10,60,4,,1984.3638462,6449.1825,2.0654020843,960.76394095,3122.4828081
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Pharmacy,,Member,4786.5,13,10,51,10,,368.19230769,478.65,2.0654020843,178.26664866,231.74664325
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Professional,,Member,29001.54,13,10,94,11,,2230.8876923,2636.5036364,2.0654020843,1080.122708,1276.5086549
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Total,,Member,59584.77,13,10,,,,4583.4438462,,2.0654020843,2219.1532976,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,ER,,Member,217319.02,587,465,119,82,,370.21979557,2650.2319512,2.0654020843,179.24829184,1283.155455
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Inpatient,,Member,834418.26,587,465,52,34,,1421.496184,24541.713529,2.0654020843,688.24186574,11882.293388
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Maternity,,Member,30068.65,587,465,12,3,,51.22427598,10022.883333,2.0654020843,24.801115661,4852.7516311
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Medical,,Member,3084866.06,587,465,5698,521,,5255.3084497,5921.0480998,2.0654020843,2544.4481197,2866.77744
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Office Visit,,Member,61189.2,587,465,333,261,,104.24054514,234.44137931,2.0654020843,50.469855694,113.50883254
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Outpatient,,Member,1097920.7,587,465,1544,292,,1870.3930153,3760.0023973,2.0654020843,905.58299982,1820.4699346
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Pharmacy,,Member,817923.1,587,465,5108,455,,1393.3954003,1797.6331868,2.0654020843,674.63638724,870.3550754
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Professional,,Member,1152527.1,587,465,4860,520,,1963.4192504,2216.3982692,2.0654020843,950.62325412,1073.1074042
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Total,,Member,3902789.16,587,465,,,,6648.7038501,,2.0654020843,3219.0845069,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,ER,,Member,217319.02,587,465,119,82,1,370.21979557,2650.2319512,2.0654020843,179.24829184,1283.155455
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Inpatient,,Member,834418.26,587,465,52,34,1,1421.496184,24541.713529,2.0654020843,688.24186574,11882.293388
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Maternity,,Member,30068.65,587,465,12,3,1,51.22427598,10022.883333,2.0654020843,24.801115661,4852.7516311
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Medical,,Member,3084866.06,587,465,5698,521,1,5255.3084497,5921.0480998,2.0654020843,2544.4481197,2866.77744
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Office Visit,,Member,61189.2,587,465,333,261,1,104.24054514,234.44137931,2.0654020843,50.469855694,113.50883254
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Outpatient,,Member,1097920.7,587,465,1544,292,1,1870.3930153,3760.0023973,2.0654020843,905.58299982,1820.4699346
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Pharmacy,,Member,817923.1,587,465,5108,455,1,1393.3954003,1797.6331868,2.0654020843,674.63638724,870.3550754
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Professional,,Member,1152527.1,587,465,4860,520,1,1963.4192504,2216.3982692,2.0654020843,950.62325412,1073.1074042
Outreach,run1,Engaged,2017,Wellness Workshops,Total,Total,Total,,Member,3902789.16,587,465,,,1,6648.7038501,,2.0654020843,3219.0845069,
Outreach,run1,Engaged,2017,Wellness Challenges,Total,Total,Medical,,Member,,,,0,0,2,,,2.0654020843,,
Outreach,run1,Engaged,2017,Wellness Challenges,Total,Total,Pharmacy,,Member,,,,0,0,2,,,2.0654020843,,
Outreach,run1,Engaged,2017,Wellness Challenges,Total,Total,Total,,Member,,,,,,2,,,2.0654020843,,
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Medical,,Member,30792.22,3,2,97,3,3,10264.073333,10264.073333,2.0654020843,4969.5279246,4969.5279246
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Office Visit,,Member,114,3,2,1,1,3,38,114,2.0654020843,18.39835463,55.19506389
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Outpatient,,Member,17330.74,3,2,56,1,3,5776.9133333,17330.74,2.0654020843,2796.9921098,8390.9763294
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Pharmacy,,Member,1782.62,3,2,23,3,3,594.20666667,594.20666667,2.0654020843,287.69539413,287.69539413
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Professional,,Member,13461.48,3,2,47,3,3,4487.16,4487.16,2.0654020843,2172.5358148,2172.5358148
Outreach,run1,Engaged,2017,Wellness Tracker,Total,Total,Total,,Member,32574.84,3,2,,,3,10858.28,,2.0654020843,5257.2233187,
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,ER,,Member,381118.25,581,413,198,109,4,655.96944923,3496.4977064,2.0654020843,317.59890929,1692.8895991
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Inpatient,,Member,2196032.21,581,413,99,46,4,3779.7456282,47739.830652,2.0654020843,1830.02896,23114.061429
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Maternity,,Member,16211.06,581,413,25,5,4,27.901996558,3242.212,2.0654020843,13.509232304,1569.7727937
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Medical,,Member,6480816.82,581,413,7111,526,4,11154.590052,12320.944525,2.0654020843,5400.6869348,5965.3975458
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Office Visit,,Member,53201.24,581,413,274,201,4,91.568399312,264.68278607,2.0654020843,44.334417985,128.15073059
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Outpatient,,Member,2409821.48,581,413,2284,323,4,4147.7133907,7460.7476161,2.0654020843,2008.1868912,3612.2494854
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Pharmacy,,Member,1720373.06,581,413,7113,488,4,2961.0551807,3525.3546311,2.0654020843,1433.6458761,1706.8611763
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Professional,,Member,1874963.13,581,413,5940,524,4,3227.1310327,3578.1739122,2.0654020843,1562.4710836,1732.4345412
Outreach,run1,Engaged,2017,HA Case Calls,Total,Total,Total,,Member,8201189.88,581,413,,,4,14115.645232,,2.0654020843,6834.3328109,
Outreach,run1,Engaged,2017,Biometrics,Total,Total,ER,,Member,303505.19,803,674,170,109,5,377.96412204,2784.4512844,2.0654020843,182.99784091,1348.1400574
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Inpatient,,Member,378252.86,803,674,26,22,5,471.04963885,17193.311818,2.0654020843,228.06679747,8324.4381077
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Maternity,,Member,22996.47,803,674,36,6,5,28.638194271,3832.745,2.0654020843,13.86567511,1855.6895188
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Medical,,Member,2906791.04,803,674,4986,639,5,3619.914122,4548.9687637,2.0654020843,1752.6437828,2202.4615925
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Office Visit,,Member,55921.61,803,674,309,246,5,69.640859278,227.32361789,2.0654020843,33.717821729,110.06264573
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Outpatient,,Member,1382233.49,803,674,1087,335,5,1721.3368493,4126.0701194,2.0654020843,833.41488924,1997.7079285
Outreach,run1,Engaged,2017,Biometrics,Total,Total,Pharmacy,,Member,655105.91,803,674,5348,557,5,815.82305106,1176.132693,2.0654020843,394.99478444,569.44490467
