population,run,group,year,contact_type,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Outreach,run1,Engaged,2018,Total,Total,Medical,,Member,375427.22,107,107,783,91,,3508.665608,4125.573846,1.54191308,2275.527495,2675.620241
Outreach,run1,Engaged,2018,Total,Total,Office Visit,,Member,7612.69,107,107,44,37,,71.14663551,205.7483784,1.54191308,46.14179389,133.4370796
Outreach,run1,Engaged,2018,Total,Total,Outpatient,,Member,162340.7,107,107,230,54,,1517.202804,3006.309259,1.54191308,983.9742744,1949.726803
Outreach,run1,Engaged,2018,Total,Total,Pharmacy,,Member,275617.32,107,107,1073,86,,2575.862804,3204.852558,1.54191308,1670.562912,2078.491064
Outreach,run1,Engaged,2018,Total,Total,Professional,,Member,137758,107,107,625,90,,1287.457944,1530.644444,1.54191308,834.974397,992.6917831
Outreach,run1,Engaged,2018,Total,Total,Total,,Member,651044.54,107,107,,,,6084.528411,,1.54191308,3946.090406,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Medical,,Member,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Pharmacy,,Member,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Total,,Member,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Medical,,Member,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Pharmacy,,Member,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Total,,Member,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Medical,,Member,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Pharmacy,,Member,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,,Member,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Medical,,Member,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Pharmacy,,Member,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,,Member,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Medical,,Member,,,,0,0,1,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Pharmacy,,Member,,,,0,0,1,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,,Member,,,,,,1,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Medical,,Member,,,,0,0,2,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Pharmacy,,Member,,,,0,0,2,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Total,,Member,,,,,,2,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Medical,,Member,,,,0,0,3,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Pharmacy,,Member,,,,0,0,3,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,,Member,,,,,,3,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,ER,,Member,24299.55,107,107,16,10,4,227.0985981,2429.955,1.54191308,147.2836576,1575.935137
Outreach,run1,Engaged,2018,HA Case Calls,Total,Inpatient,,Member,75328.52,107,107,5,4,4,704.0048598,18832.13,1.54191308,456.5788235,12213.48353
Outreach,run1,Engaged,2018,HA Case Calls,Total,Maternity,,Member,7838.6,107,107,22,3,4,73.25794393,2612.866667,1.54191308,47.51107238,1694.561581
Outreach,run1,Engaged,2018,HA Case Calls,Total,Medical,,Member,375427.22,107,107,783,91,4,3508.665608,4125.573846,1.54191308,2275.527495,2675.620241
Outreach,run1,Engaged,2018,HA Case Calls,Total,Office Visit,,Member,7612.69,107,107,44,37,4,71.14663551,205.7483784,1.54191308,46.14179389,133.4370796
Outreach,run1,Engaged,2018,HA Case Calls,Total,Outpatient,,Member,162340.7,107,107,230,54,4,1517.202804,3006.309259,1.54191308,983.9742744,1949.726803
Outreach,run1,Engaged,2018,HA Case Calls,Total,Pharmacy,,Member,275617.32,107,107,1073,86,4,2575.862804,3204.852558,1.54191308,1670.562912,2078.491064
Outreach,run1,Engaged,2018,HA Case Calls,Total,Professional,,Member,137758,107,107,625,90,4,1287.457944,1530.644444,1.54191308,834.974397,992.6917831
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,,Member,651044.54,107,107,,,4,6084.528411,,1.54191308,3946.090406,
Outreach,run1,Engaged,2018,Biometrics,Total,Medical,,Member,,,,0,0,5,,,1.54191308,,
Outreach,run1,Engaged,2018,Biometrics,Total,Pharmacy,,Member,,,,0,0,5,,,1.54191308,,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,,Member,,,,,,5,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Medical,,Member,,,,0,0,6,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Pharmacy,,Member,,,,0,0,6,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Total,,Member,,,,,,6,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Medical,,Member,,,,0,0,7,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Pharmacy,,Member,,,,0,0,7,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,,Member,,,,,,7,,,1.54191308,,
Outreach,run1,Engaged,2018,Biometrics,Total,Medical,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Biometrics,Total,Pharmacy,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,,Employee,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,ER,,Employee,24299.55,107,107,16,10,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Inpatient,,Employee,75328.52,107,107,5,4,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Maternity,,Employee,7838.6,107,107,22,3,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Medical,,Employee,375427.22,107,107,783,91,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Office Visit,,Employee,7612.69,107,107,44,37,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Outpatient,,Employee,162340.7,107,107,230,54,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Pharmacy,,Employee,275617.32,107,107,1073,86,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Professional,,Employee,137758,107,107,625,90,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,,Employee,651044.54,107,107,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Medical,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Pharmacy,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,,Employee,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,ER,High,Employee,24299.55,107,107,16,10,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Inpatient,High,Employee,75328.52,107,107,5,4,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Maternity,High,Employee,7838.6,107,107,22,3,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Medical,High,Employee,375427.22,107,107,783,91,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Office Visit,High,Employee,7612.69,107,107,44,37,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Outpatient,High,Employee,162340.7,107,107,230,54,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Pharmacy,High,Employee,275617.32,107,107,1073,86,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Professional,High,Employee,137758,107,107,625,90,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Total,High,Employee,651044.54,107,107,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Medical,Low,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Pharmacy,Low,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,Total,Total,Low,Employee,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,ER,,Employee,24299.55,107,107,16,10,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,Inpatient,,Employee,75328.52,107,107,5,4,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,Maternity,,Employee,7838.6,107,107,22,3,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,Medical,,Employee,375427.22,107,107,783,91,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,Office Visit,,Employee,7612.69,107,107,44,37,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,Outpatient,,Employee,162340.7,107,107,230,54,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,Pharmacy,,Employee,275617.32,107,107,1073,86,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,Professional,,Employee,137758,107,107,625,90,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,Total,Total,,Employee,651044.54,107,107,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Medical,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Pharmacy,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Total,,Employee,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Medical,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Pharmacy,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Total,,Employee,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Medical,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Pharmacy,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,,Employee,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Medical,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Pharmacy,,Employee,,,,0,0,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,,Employee,,,,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Medical,,Employee,,,,0,0,1,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Pharmacy,,Employee,,,,0,0,1,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,Total,,Employee,,,,,,1,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Medical,,Employee,,,,0,0,2,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Pharmacy,,Employee,,,,0,0,2,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Challenges,Total,Total,,Employee,,,,,,2,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Medical,,Employee,,,,0,0,3,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Pharmacy,,Employee,,,,0,0,3,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,Total,,Employee,,,,,,3,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,ER,,Employee,24299.55,107,107,16,10,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Inpatient,,Employee,75328.52,107,107,5,4,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Maternity,,Employee,7838.6,107,107,22,3,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Medical,,Employee,375427.22,107,107,783,91,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Office Visit,,Employee,7612.69,107,107,44,37,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Outpatient,,Employee,162340.7,107,107,230,54,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Pharmacy,,Employee,275617.32,107,107,1073,86,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Professional,,Employee,137758,107,107,625,90,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,Total,Total,,Employee,651044.54,107,107,,,4,,,1.54191308,,
Outreach,run1,Engaged,2018,Biometrics,Total,Medical,,Employee,,,,0,0,5,,,1.54191308,,
Outreach,run1,Engaged,2018,Biometrics,Total,Pharmacy,,Employee,,,,0,0,5,,,1.54191308,,
Outreach,run1,Engaged,2018,Biometrics,Total,Total,,Employee,,,,,,5,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Medical,,Employee,,,,0,0,6,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Pharmacy,,Employee,,,,0,0,6,,,1.54191308,,
Outreach,run1,Engaged,2018,Wellness Commitments,Total,Total,,Employee,,,,,,6,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Medical,,Employee,,,,0,0,7,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Pharmacy,,Employee,,,,0,0,7,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,Total,Total,,Employee,,,,,,7,,,1.54191308,,
Outreach,run1,Non-Engaged,2017,Total,Total,Medical,,Member,,0,0,0,0,,,,,,
Outreach,run1,Non-Engaged,2017,Total,Total,Pharmacy,,Member,,0,0,0,0,,,,,,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,,Member,,0,0,,,,,,,,
Outreach,run1,Non-Engaged,2017,Total,Total,Medical,,Employee,,0,0,0,0,,,,,,
Outreach,run1,Non-Engaged,2017,Total,Total,Pharmacy,,Employee,,0,0,0,0,,,,,,
Outreach,run1,Non-Engaged,2017,Total,Total,Total,,Employee,,0,0,,,,,,,,
Outreach,run1,Non-Engaged,2018,Total,Total,ER,,Member,40186.63,170,164,15,12,,236.3919412,3348.885833,1.695534295,139.4203243,1975.121261
Outreach,run1,Non-Engaged,2018,Total,Total,Inpatient,,Member,78163.52,170,164,3,3,,459.7854118,26054.50667,1.695534295,271.1743509,15366.54655
Outreach,run1,Non-Engaged,2018,Total,Total,Medical,,Member,616461.33,170,164,1234,139,,3626.243118,4434.973597,1.695534295,2138.702313,2615.679088
Outreach,run1,Non-Engaged,2018,Total,Total,Office Visit,,Member,12105.59,170,164,69,57,,71.20935294,212.3787719,1.695534295,41.99817908,125.2577271
Outreach,run1,Non-Engaged,2018,Total,Total,Outpatient,,Member,274137.09,170,164,243,79,,1612.571118,3470.089747,1.695534295,951.0695967,2046.605461
Outreach,run1,Non-Engaged,2018,Total,Total,Pharmacy,,Member,381000.3,170,164,1392,133,,2241.178235,2864.66391,1.695534295,1321.812388,1689.534632
Outreach,run1,Non-Engaged,2018,Total,Total,Professional,,Member,264160.72,170,164,1063,137,,1553.886588,1928.180438,1.695534295,916.4583655,1137.211111
Outreach,run1,Non-Engaged,2018,Total,Total,Total,,Member,997461.63,170,164,,,,5867.421353,,1.695534295,3460.514701,
Outreach,run1,Non-Engaged,2018,Total,Total,ER,,Employee,38415.48,170,164,12,10,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,Total,Inpatient,,Employee,65636.1,170,164,2,2,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,Total,Medical,,Employee,531246.8,170,164,1178,133,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,Total,Office Visit,,Employee,11692.88,170,164,67,55,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,Total,Outpatient,,Employee,213134.14,170,164,219,74,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,Total,Pharmacy,,Employee,308702.9,170,164,1258,128,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,Total,Professional,,Employee,252476.56,170,164,1022,131,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,Total,Total,,Employee,839949.7,170,164,,,,,,1.695534295,,
Outreach,run1,Outreach,2018,Automated Outbound,18-35,ER,,Member,2356.52,29,27,3,3,,81.25931035,785.5066667,1.636193248,49.66363873,480.0818411
Outreach,run1,Outreach,2018,Automated Outbound,18-35,Inpatient,,Member,17509.96,29,27,2,2,,603.7917241,8754.98,1.636193248,369.0222564,5350.822718
Outreach,run1,Outreach,2018,Automated Outbound,18-35,Maternity,,Member,1302.02,29,27,6,1,,44.89724138,1302.02,1.636193248,27.4400603,795.7617487
Outreach,run1,Outreach,2018,Automated Outbound,18-35,Medical,,Member,44638.1,29,27,96,19,,1539.244828,2349.373684,1.636193248,940.7475736,1435.877875
Outreach,run1,Outreach,2018,Automated Outbound,18-35,Office Visit,,Member,2148.99,29,27,14,11,,74.10310345,195.3627273,1.636193248,45.28994577,119.4007661
Outreach,run1,Outreach,2018,Automated Outbound,18-35,Outpatient,,Member,7847.16,29,27,32,11,,270.5917241,713.3781818,1.636193248,165.3788295,435.9987323
Outreach,run1,Outreach,2018,Automated Outbound,18-35,Pharmacy,,Member,6128.36,29,27,107,19,,211.3227586,322.5452632,1.636193248,129.1551343,197.1315208
Outreach,run1,Outreach,2018,Automated Outbound,18-35,Professional,,Member,19280.98,29,27,75,19,,664.8613793,1014.788421,1.636193248,406.3464877,620.2130601
Outreach,run1,Outreach,2018,Automated Outbound,18-35,Total,,Member,50766.46,29,27,,,,1750.567586,,1.636193248,1069.902708,
Outreach,run1,Outreach,2018,Automated Outbound,36-50,ER,,Member,43877.41,107,106,17,10,,410.0692523,4387.741,1.636193248,250.623973,2681.676511
Outreach,run1,Outreach,2018,Automated Outbound,36-50,Inpatient,,Member,79420.63,107,106,5,4,,742.2488785,19855.1575,1.636193248,453.6437732,12134.97093
Outreach,run1,Outreach,2018,Automated Outbound,36-50,Maternity,,Member,6536.58,107,106,16,2,,61.08953271,3268.29,1.636193248,37.33637992,1997.496326
Outreach,run1,Outreach,2018,Automated Outbound,36-50,Medical,,Member,356674.17,107,106,713,82,,3333.403458,4349.685,1.636193248,2037.292027,2658.417645
Outreach,run1,Outreach,2018,Automated Outbound,36-50,Office Visit,,Member,4712.71,107,106,25,23,,44.04401869,204.9004348,1.636193248,26.91859214,125.2299721
Outreach,run1,Outreach,2018,Automated Outbound,36-50,Outpatient,,Member,150443.94,107,106,187,46,,1406.018131,3270.520435,1.636193248,859.3227804,1998.859511
Outreach,run1,Outreach,2018,Automated Outbound,36-50,Pharmacy,,Member,80177.3,107,106,704,77,,749.3205608,1041.263636,1.636193248,457.9658068,636.3940432
Outreach,run1,Outreach,2018,Automated Outbound,36-50,Professional,,Member,126809.6,107,106,575,81,,1185.136449,1565.550617,1.636193248,724.3254734,956.825008
Outreach,run1,Outreach,2018,Automated Outbound,36-50,Total,,Member,436851.47,107,106,,,,4082.724019,,1.636193248,2495.257834,
Outreach,run1,Outreach,2018,Automated Outbound,51-65,ER,,Member,18252.25,134,131,11,9,,136.2108209,2028.027778,1.636193248,83.24861449,1239.479371
Outreach,run1,Outreach,2018,Automated Outbound,51-65,Inpatient,,Member,56561.45,134,131,1,1,,422.1003731,56561.45,1.636193248,257.9770903,34568.9301
Outreach,run1,Outreach,2018,Automated Outbound,51-65,Medical,,Member,561033.34,134,131,1144,122,,4186.81597,4598.633934,1.636193248,2558.876206,2810.568948
Outreach,run1,Outreach,2018,Automated Outbound,51-65,Office Visit,,Member,12460.23,134,131,71,58,,92.98679105,214.8315517,1.636193248,56.83117882,131.29962
Outreach,run1,Outreach,2018,Automated Outbound,51-65,Outpatient,,Member,258332.51,134,131,220,72,,1927.854552,3587.951528,1.636193248,1178.256025,2192.86538
Outreach,run1,Outreach,2018,Automated Outbound,51-65,Pharmacy,,Member,545888.83,134,131,1535,117,,4073.797239,4665.716496,1.636193248,2489.802011,2851.568116
Outreach,run1,Outreach,2018,Automated Outbound,51-65,Professional,,Member,246139.38,134,131,997,120,,1836.861045,2051.1615,1.636193248,1122.643091,1253.618118
Outreach,run1,Outreach,2018,Automated Outbound,51-65,Total,,Member,1106922.17,134,131,,,,8260.613209,,1.636193248,5048.678218,
Outreach,run1,Outreach,2018,Automated Outbound,>65,Medical,,Member,29542.94,7,7,64,7,,4220.42,4220.42,1.636193248,2579.414141,2579.414141
Outreach,run1,Outreach,2018,Automated Outbound,>65,Office Visit,,Member,396.35,7,7,3,2,,56.62142857,198.175,1.636193248,34.60558748,121.1195562
Outreach,run1,Outreach,2018,Automated Outbound,>65,Outpatient,,Member,19854.18,7,7,34,4,,2836.311429,4963.545,1.636193248,1733.48193,3033.593377
Outreach,run1,Outreach,2018,Automated Outbound,>65,Pharmacy,,Member,24423.13,7,7,119,6,,3489.018571,4070.521667,1.636193248,2132.400055,2487.800064
Outreach,run1,Outreach,2018,Automated Outbound,>65,Professional,,Member,9688.76,7,7,41,7,,1384.108571,1384.108571,1.636193248,845.9322109,845.9322109
Outreach,run1,Outreach,2018,Automated Outbound,>65,Total,,Member,53966.07,7,7,,,,7709.438571,,1.636193248,4711.814196,
Outreach,run1,Outreach,2018,Total,18-35,ER,,Member,2356.52,29,27,3,3,,81.25931035,785.5066667,1.636193248,49.66363873,480.0818411
Outreach,run1,Outreach,2018,Total,18-35,Inpatient,,Member,17509.96,29,27,2,2,,603.7917241,8754.98,1.636193248,369.0222564,5350.822718
Outreach,run1,Outreach,2018,Total,18-35,Maternity,,Member,1302.02,29,27,6,1,,44.89724138,1302.02,1.636193248,27.4400603,795.7617487
Outreach,run1,Outreach,2018,Total,18-35,Medical,,Member,44638.1,29,27,96,19,,1539.244828,2349.373684,1.636193248,940.7475736,1435.877875
Outreach,run1,Outreach,2018,Total,18-35,Office Visit,,Member,2148.99,29,27,14,11,,74.10310345,195.3627273,1.636193248,45.28994577,119.4007661
Outreach,run1,Outreach,2018,Total,18-35,Outpatient,,Member,7847.16,29,27,32,11,,270.5917241,713.3781818,1.636193248,165.3788295,435.9987323
Outreach,run1,Outreach,2018,Total,18-35,Pharmacy,,Member,6128.36,29,27,107,19,,211.3227586,322.5452632,1.636193248,129.1551343,197.1315208
Outreach,run1,Outreach,2018,Total,18-35,Professional,,Member,19280.98,29,27,75,19,,664.8613793,1014.788421,1.636193248,406.3464877,620.2130601
Outreach,run1,Outreach,2018,Total,18-35,Total,,Member,50766.46,29,27,,,,1750.567586,,1.636193248,1069.902708,
Outreach,run1,Outreach,2018,Total,36-50,ER,,Member,43877.41,107,106,17,10,,410.0692523,4387.741,1.636193248,250.623973,2681.676511
Outreach,run1,Outreach,2018,Total,36-50,Inpatient,,Member,79420.63,107,106,5,4,,742.2488785,19855.1575,1.636193248,453.6437732,12134.97093
Outreach,run1,Outreach,2018,Total,36-50,Maternity,,Member,6536.58,107,106,16,2,,61.08953271,3268.29,1.636193248,37.33637992,1997.496326
Outreach,run1,Outreach,2018,Total,36-50,Medical,,Member,356674.17,107,106,713,82,,3333.403458,4349.685,1.636193248,2037.292027,2658.417645
Outreach,run1,Outreach,2018,Total,36-50,Office Visit,,Member,4712.71,107,106,25,23,,44.04401869,204.9004348,1.636193248,26.91859214,125.2299721
Outreach,run1,Outreach,2018,Total,36-50,Outpatient,,Member,150443.94,107,106,187,46,,1406.018131,3270.520435,1.636193248,859.3227804,1998.859511
